subject_name,course_name,absolute_course_url
Art & Design Courses,Contemporary Architecture and Design,https://www.classcentral.com/course/youtube-contemporary-architecture-and-design-47481/classroom
Art & Design Courses,Introduction to Film Studies,https://www.classcentral.com/course/youtube-introduction-to-film-studies-47411/classroom
Art & Design Courses,Generative Art and Computational Creativity,https://www.classcentral.com/course/kadenze-generative-art-and-computational-creativity-4094
Art & Design Courses,Introduction to History of Architecture in India,https://www.classcentral.com/course/youtube-introduction-to-history-of-architecture-in-india-47906/classroom
Art & Design Courses,Use Canva to Create Social Media Marketing Designs,https://www.classcentral.com/course/using-canva-create-social-media-marketing-design-19329
Art & Design Courses,Interaction Design,https://www.classcentral.com/course/youtube-interaction-design-47458/classroom
Art & Design Courses,Use Canva to Create Social Media Visuals for Business,https://www.classcentral.com/course/use-canva-to-create-social-media-visuals-for-busi-22518
Art & Design Courses,Create a Business Marketing Brand Kit Using Canva,https://www.classcentral.com/course/create-business-marketing-brand-kit-using-canva-19619
Art & Design Courses,Use Canva to Design Digital Course Collateral,https://www.classcentral.com/course/canva-design-digital-course-collateral-20755
Art & Design Courses,Product Design,https://www.classcentral.com/course/udacity-product-design-3646
Art & Design Courses, Use Canva to Create Desktop and Mobile-friendly Web Pages.,https://www.classcentral.com/course/use-canva-to-create-desktop-and-mobile-friendly-w-22325
Art & Design Courses,Create and Design Digital Products using Canva,https://www.classcentral.com/course/create-design-digital-products-canva-21369
Art & Design Courses,Create a Promotional Video using Canva,https://www.classcentral.com/course/create-a-promotional-video-using-canva-22606
Art & Design Courses,"i3: Images, Ideas, Inspiration",https://www.classcentral.com/course/youtube-i3-images-ideas-inspiration-53054/classroom
Art & Design Courses,Design Online Course Printables using Canva,https://www.classcentral.com/course/design-online-course-printables-using-canva-21370
Art & Design Courses,Using Video in Social Media Posts with Canva,https://www.classcentral.com/course/using-video-social-media-canva-22741
Art & Design Courses,Product Design: Designing a modern table lamp using SketchUp,https://www.classcentral.com/course/product-design-designing-a-modern-table-lamp-usin-21349
Art & Design Courses,Design a Client Welcome Kit using Canva,https://www.classcentral.com/course/design-a-client-welcome-kit-using-canva-21048
Art & Design Courses,Car Transport App in Figma,https://www.classcentral.com/course/car-transport-app-figma-22143
Art & Design Courses,Easing the Transition to GIMP for Photoshop Users,https://www.classcentral.com/course/transition-to-gimp-for-photoshop-users-20208
Art & Design Courses,Design an eBook Cover that stands out using Canva,https://www.classcentral.com/course/design-an-ebook-cover-that-stands-out-using-canva-23276
Art & Design Courses,How to Make Image Editing Selections in GIMP,https://www.classcentral.com/course/how-to-make-image-editing-selections-in-gimp-21053
Art & Design Courses,Design a Professional Business card with QR code using Canva,https://www.classcentral.com/course/design-professional-business-card-with-qr-code-us-35776
Art & Design Courses,Draw and Style Custom Letters with Inkscape,https://www.classcentral.com/course/draw-and-style-custom-letters-in-inkscape-21378
Art & Design Courses,Create Animated Social Media Posts using Canva,https://www.classcentral.com/course/create-animated-social-media-posts-canva-34323
Art & Design Courses,Create an E-book Cover Using Canva,https://www.classcentral.com/course/create-an-ebook-cover-using-canva-22683
Art & Design Courses,Graphic Design: Make Interior's Project Mood Boards in Gimp,https://www.classcentral.com/course/mood-boards-using-gimp-22791
Art & Design Courses,How to Create Text Effects in GIMP,https://www.classcentral.com/course/how-to-create-text-effects-in-gimp-21351
Art & Design Courses,Get started with Photoshop ,https://www.classcentral.com/course/get-started-photoshop-56648
Art & Design Courses,Create a Process Map using a Canva Template,https://www.classcentral.com/course/create-process-map-using-canva-23193
Art & Design Courses,Create and Sell Digital Teaching Printables with Canva,https://www.classcentral.com/course/create-sell-digital-teaching-printables-canva-33524
Art & Design Courses,Improve your productivity and performance with Canva,https://www.classcentral.com/course/improve-productivity-performance-canva-35098
Art & Design Courses,Graphic design: create simple customised patterns using Gimp,https://www.classcentral.com/course/customised-patterns-using-gimp-22663
Art & Design Courses,Create Customer Personas in Canva,https://www.classcentral.com/course/create-customer-personas-canva-39443
Art & Design Courses,Advertise and grow your business on Facebook with Canva,https://www.classcentral.com/course/advertise-grow-business-facebook-canva-37062
Art & Design Courses,Get Started with Figma,https://www.classcentral.com/course/get-started-figma-55160
Art & Design Courses,Design Your Virtual Classroom with Canva,https://www.classcentral.com/course/design-virtual-classroom-canva-40216
Art & Design Courses,Get Started With Adobe XD,https://www.classcentral.com/course/get-started-adobe-xd-44672
Art & Design Courses,Understand Color Theory in Web Design with Adobe Color Wheel,https://www.classcentral.com/course/understand-color-theory-web-design-adobe-color-wh-35138
Art & Design Courses,Flat design: draw a vector image from a picture on Inkscape.,https://www.classcentral.com/course/flat-design-with-inkscape-24315
Art & Design Courses,Advertise your Fundraiser using Canva,https://www.classcentral.com/course/advertise-fundraiser-canva-39347
Art & Design Courses,Get Started with Canva,https://www.classcentral.com/course/get-started-with-canva-45909
Art & Design Courses,Create Swag Bag Inserts to Market your Business using Canva,https://www.classcentral.com/course/create-swag-bag-inserts-to-market-your-business-u-22187
Art & Design Courses,Engage your niche on social media: visual stories with Canva,https://www.classcentral.com/course/niche-engagement-stories-44671
Art & Design Courses,Product Design: Draw a Classic Armchair using SketchUp,https://www.classcentral.com/course/product-design-classic-arm-chair-design-22607
Art & Design Courses,SketchUp: how to start modelling simple 3D objects,https://www.classcentral.com/course/explore-sketchup-56585
Art & Design Courses,Graphic design: pop your Linkedin with 3D effect using Canva,https://www.classcentral.com/course/linkedin-cover-with-canva-54609
Art & Design Courses,Public Speaking with Canva,https://www.classcentral.com/course/public-speaking-canva-55159
Art & Design Courses,Master The Art of Digital Marketing with Canva ,https://www.classcentral.com/course/master-art-digital-marketing-canva-45913
Art & Design Courses,Create Geometric Vector Patterns with Inkscape,https://www.classcentral.com/course/create-geometric-vector-patterns-inkscape-22790
Art & Design Courses,Make Any Image into a Vector Graphic with Inkscape,https://www.classcentral.com/course/make-any-image-vector-graphic-inkscape-34330
Art & Design Courses,Build a Custom Profile Avatar with Inkscape,https://www.classcentral.com/course/build-a-custom-profile-avatar-with-inkscape-22336
Art & Design Courses,Get Started with Inkscape,https://www.classcentral.com/course/get-started-inkscape-39353
Art & Design Courses,Create Customer Personas in Adobe XD,https://www.classcentral.com/course/create-customer-personas-adobe-xd-44669
Art & Design Courses,Create Icons with Inkscape,https://www.classcentral.com/course/create-icons-inkscape-34360
Art & Design Courses,Build a Banner Ad with Inkscape,https://www.classcentral.com/course/build-banner-ad-inkscape-27250
Art & Design Courses,Master Shadow in Inkscape,https://www.classcentral.com/course/master-shadow-inkscape-23271
Art & Design Courses,Create a Company Vision and Mission Statement with Canva,https://www.classcentral.com/course/create-company-vision-mission-statement-canva-44698
Art & Design Courses,Start a Project With Adobe XD,https://www.classcentral.com/course/start-project-adobe-xd-44699
Art & Design Courses,Create Digital Wireframes in Adobe XD,https://www.classcentral.com/course/create-digital-wireframes-adobe-xd-48092
Art & Design Courses,Create an infographic with Infogram ,https://www.classcentral.com/course/create-an-infographic-with-infogram-45892
Art & Design Courses,How to create Social Media graphics using Canva,https://www.classcentral.com/course/how-to-create-social-media-graphics-using-canva-43707
Art & Design Courses,Create wireframes for different screen sizes in Adobe XD,https://www.classcentral.com/course/create-wireframes-different-screen-sizes-adobe-xd-48089
Art & Design Courses,Create Digital Wireframes for Mobile Apps With Adobe XD,https://www.classcentral.com/course/create-digital-wireframes-mobile-apps-adobe-xd-48115
Art & Design Courses,Create Emotes with Inkscape,https://www.classcentral.com/course/create-emotes-inkscape-39422
Art & Design Courses,Draw an Isometric House with Inkscape,https://www.classcentral.com/course/draw-isometric-house-inkscape-39423
Art & Design Courses,Create Mockups for a Website Homepage in Adobe XD,https://www.classcentral.com/course/create-mockups-for-a-website-homepage-in-adobe-xd-44695
Art & Design Courses,Create a visual information graphic with Canva,https://www.classcentral.com/course/create-visual-information-graphic-canva-35777
Art & Design Courses,Create wireframes for desktop and other devices in Adobe XD,https://www.classcentral.com/course/create-wireframes-desktop-other-devices-adobe-xd-48111
Art & Design Courses,Create Mockups for a Mobile Website Using Adobe XD,https://www.classcentral.com/course/create-mockups-mobile-website-adobe-xd-48114
Art & Design Courses,Build a High-Fidelity Prototype for a Mobile App in Adobe XD,https://www.classcentral.com/course/build-high-fidelity-prototype-mobile-app-adobe-xd-55806
Art & Design Courses,Draw an Isometric Snow Globe with Inkscape,https://www.classcentral.com/course/draw-isometric-snow-globe-inkscape-40868
Art & Design Courses,Design a User Experience Survey in SurveyMonkey,https://www.classcentral.com/course/design-user-experience-survey-surveymonkey-40824
